10973,right
13976,right
16978,right
19981,left
22984,forward
25987,forward
28989,forward
31992,right
34995,stop
37998,left
41000,right
44003,forward
47006,forward
50008,stop
53011,left
56014,left
59017,left
62018,stop
65021,stop
68024,stop
