11009,forward
14011,stop
17014,right
20017,right
23019,left
26022,right
29025,right
32028,right
35030,forward
38033,stop
41036,forward
44039,left
47041,forward
50044,forward
53047,stop
56050,left
59052,left
62055,left
65058,stop
68060,stop
