11010,stop
14012,right
17015,forward
20018,forward
23021,stop
26023,forward
29026,left
32029,forward
35032,left
38034,forward
41037,left
44040,right
47043,left
50045,left
53048,stop
56051,stop
59053,right
62056,stop
65059,right
68062,right
