11009,forward
14012,stop
17014,forward
20017,left
23020,left
26022,stop
29025,left
32028,forward
35031,stop
38033,stop
41036,left
44039,stop
47042,right
50044,forward
53047,forward
56050,right
59053,right
62055,left
65058,right
68061,right
