11009,left
14012,right
17015,left
20017,stop
23020,right
26023,right
29026,forward
32028,forward
35031,forward
38034,right
41036,right
44039,left
47042,left
50045,stop
53047,left
56050,stop
59053,forward
62056,stop
65058,stop
68061,forward
