11010,left
14013,right
17016,stop
20018,right
23021,stop
26024,right
29025,forward
32028,forward
35031,stop
38034,left
41036,right
44039,forward
47042,stop
50045,right
53047,forward
56050,forward
59053,stop
62055,left
65058,left
68061,left
