11010,left
14012,stop
17015,left
20018,forward
23021,forward
26023,forward
29026,right
32029,left
35032,right
38034,left
41037,right
44040,stop
47043,right
50045,stop
53048,right
56051,left
59052,forward
62055,forward
65058,stop
68061,stop
