0,122,513,-618,309,-31,-360,-424,620,21,335,651,-231,505,83,-205,-1,0
0,123,511,-609,310,-29,-359,-430,588,12,337,652,-231,505,76,-203,-1,-1
0,124,510,-602,313,-27,-350,-429,596,-33,335,651,-231,507,78,-200,-1,-1
0,125,510,-611,313,-29,-348,-428,632,-14,334,651,-231,506,79,-201,-1,-1
0,126,508,-614,316,-33,-354,-427,631,22,341,651,-231,502,65,-201,-1,0
0,127,507,-610,315,-30,-358,-424,594,-5,342,651,-231,502,64,-199,-1,0
0,128,511,-611,308,-28,-351,-426,591,-3,333,652,-231,505,72,-201,-1,0
0,0,512,-613,308,-30,-345,-431,619,30,331,651,-231,506,62,-206,-1,0
0,1,506,-612,316,-27,-352,-430,637,37,337,651,-231,507,65,-207,-1,1
0,2,504,-617,314,-27,-360,-425,626,33,335,653,-231,506,79,-203,0,1
0,3,508,-617,307,-33,-354,-422,599,12,332,654,-231,503,75,-203,0,1
0,4,507,-613,307,-32,-351,-424,599,-2,333,653,-231,504,76,-204,0,1
0,5,508,-612,309,-27,-356,-426,626,29,333,653,-231,505,87,-200,1,1
0,6,513,-616,309,-28,-354,-426,629,75,333,653,-231,503,79,-196,1,1
0,7,511,-615,311,-31,-353,-429,601,57,333,654,-231,500,76,-200,1,0
0,8,506,-612,314,-32,-355,-428,586,-16,333,652,-231,500,82,-205,1,0
0,9,509,-614,315,-30,-352,-421,601,-22,333,649,-231,501,78,-203,2,0
0,10,510,-615,316,-27,-353,-421,603,38,333,649,-231,501,78,-201,2,0
0,11,506,-614,313,-28,-357,-425,570,41,333,651,-231,502,82,-202,2,0
0,12,505,-611,310,-31,-357,-423,557,6,333,653,-231,503,65,-202,2,0
0,13,504,-607,312,-30,-356,-425,592,27,333,654,-231,502,55,-201,2,0
0,14,511,-612,312,-29,-358,-431,609,43,333,653,-231,502,75,-199,2,0
0,15,516,-616,307,-27,-356,-430,585,23,333,651,-231,501,87,-197,2,0
0,16,507,-616,307,-28,-355,-424,591,35,333,652,-231,502,76,-201,2,1
0,17,504,-615,310,-31,-355,-421,618,48,333,652,-231,505,73,-206,2,1
0,18,509,-609,310,-32,-357,-423,605,31,333,651,-231,504,81,-201,2,1
0,19,510,-605,311,-31,-355,-425,588,48,333,652,-231,501,79,-200,1,0
0,20,510,-619,314,-31,-352,-425,596,78,333,651,-231,504,73,-206,1,0
0,21,512,-625,314,-29,-349,-426,594,47,333,651,-231,506,77,-202,1,0
0,22,510,-614,310,-29,-352,-426,600,10,333,651,-231,503,71,-198,0,0
0,23,508,-612,312,-32,-356,-422,619,16,333,652,-231,504,59,-200,0,0
0,24,507,-614,312,-34,-352,-423,609,25,333,651,-231,505,68,-202,0,0
0,25,504,-611,308,-33,-352,-432,584,19,333,652,-231,501,79,-203,0,0
0,26,508,-611,307,-30,-355,-433,587,11,333,653,-231,499,74,-204,0,0
0,27,512,-614,306,-28,-353,-422,603,17,333,652,-231,500,79,-201,-1,0
0,28,509,-614,308,-31,-353,-423,617,28,333,651,-231,502,93,-198,-1,1
0,29,504,-615,314,-32,-353,-431,627,15,333,651,-232,502,84,-203,-1,1
0,30,502,-616,310,-30,-351,-428,630,20,333,651,-230,498,75,-204,-1,1
0,31,505,-615,306,-29,-356,-423,625,39,333,649,-227,499,82,-201,-1,1
0,32,507,-617,312,-32,-362,-428,611,28,333,649,-228,504,85,-200,-1,0
0,33,505,-616,314,-33,-355,-429,616,74,333,650,-232,502,84,-202,-1,0
0,34,506,-615,309,-31,-352,-421,638,124,333,651,-231,500,80,-205,-1,0
0,35,508,-617,311,-30,-356,-423,617,27,333,651,-230,502,80,-202,-1,1
0,36,508,-617,313,-30,-354,-424,575,-70,333,651,-232,501,81,-195,-1,0
0,37,509,-614,307,-32,-352,-423,599,3,333,651,-230,500,75,-199,0,1
0,38,511,-613,307,-34,-354,-426,642,76,333,651,-228,502,70,-208,0,1
0,39,510,-614,312,-31,-357,-424,615,23,333,651,-229,501,77,-205,0,1
0,40,509,-615,308,-29,-357,-420,583,-26,333,652,-229,503,78,-199,0,1
0,41,507,-613,304,-32,-355,-423,602,0,333,652,-228,504,66,-202,0,1
0,42,510,-614,308,-31,-358,-425,601,24,333,651,-230,500,68,-204,0,1
0,43,514,-622,309,-30,-358,-424,572,-8,333,650,-233,500,82,-201,0,1
0,44,510,-621,304,-33,-357,-422,587,5,333,650,-231,503,85,-205,0,1
0,45,505,-609,306,-30,-358,-422,616,80,333,651,-230,503,75,-207,0,1
0,46,506,-606,316,-24,-356,-425,593,58,333,652,-229,503,68,-200,0,1
0,47,509,-615,317,-30,-352,-428,564,-37,333,652,-228,503,72,-197,-1,1
0,48,512,-615,310,-32,-354,-424,581,-37,333,652,-229,502,83,-202,-1,1
0,49,513,-610,311,-28,-356,-423,607,20,333,652,-229,505,85,-201,-1,1
0,50,511,-611,312,-28,-355,-426,596,8,333,652,-228,505,74,-200,-1,1
0,51,509,-616,307,-30,-356,-428,581,-10,333,652,-229,500,72,-203,-1,0
0,52,508,-614,304,-31,-354,-427,598,23,333,652,-231,499,81,-198,-1,0
0,53,505,-614,307,-32,-352,-426,595,31,333,652,-231,500,82,-197,-1,0
0,54,506,-618,310,-29,-356,-428,567,23,333,652,-231,501,76,-201,-1,0
0,55,509,-615,308,-29,-362,-428,582,38,333,652,-231,502,75,-203,-1,-1
0,56,505,-612,305,-33,-360,-420,597,27,333,652,-231,501,85,-202,-1,0
0,57,505,-615,305,-32,-353,-422,569,-10,333,652,-231,505,89,-198,-1,0
0,58,511,-617,310,-30,-355,-430,567,-10,333,652,-231,506,67,-196,-1,-1
0,59,512,-615,312,-33,-359,-429,604,12,333,652,-231,497,51,-201,-1,-1
0,60,509,-616,311,-33,-357,-427,599,4,333,652,-231,494,71,-205,-1,0
0,61,510,-617,312,-27,-355,-429,566,-20,333,652,-231,501,86,-200,-1,0
0,62,512,-615,309,-28,-357,-425,564,-28,333,652,-231,504,76,-196,-1,0
0,63,513,-616,309,-31,-354,-422,563,-28,333,652,-231,499,71,-200,-1,0
0,64,511,-614,312,-28,-354,-424,561,-25,333,652,-231,500,77,-203,-1,0
0,65,508,-614,311,-29,-358,-428,571,-22,333,652,-231,504,76,-198,-1,1
0,66,511,-616,308,-32,-356,-432,564,-37,333,652,-231,500,81,-197,-1,1
0,67,515,-613,307,-33,-355,-426,540,-63,333,652,-231,497,85,-202,-1,1
0,68,513,-611,307,-33,-359,-416,533,-55,333,651,-231,499,73,-203,-1,1
0,69,509,-615,310,-31,-359,-421,540,-41,333,652,-231,503,77,-199,-1,1
0,70,510,-618,313,-28,-354,-430,533,-68,333,653,-231,505,87,-199,-1,2
0,71,512,-614,308,-26,-356,-430,536,-60,333,655,-231,502,69,-197,-1,1
0,72,511,-612,303,-28,-360,-425,557,-21,333,655,-232,501,56,-198,-1,1
0,73,507,-615,307,-30,-356,-425,571,-31,333,654,-230,501,72,-201,-1,1
0,74,506,-617,314,-30,-355,-428,563,-26,333,652,-229,497,81,-199,-1,1
0,75,509,-616,311,-28,-361,-429,538,7,333,651,-229,493,75,-200,-1,0
0,76,508,-610,307,-30,-360,-427,532,-14,333,652,-227,498,78,-203,-1,0
0,77,507,-608,311,-34,-356,-425,536,-76,333,654,-230,501,77,-205,-1,0
0,78,504,-612,314,-30,-359,-429,515,-104,333,655,-231,499,75,-201,-1,0
0,79,505,-618,307,-30,-360,-428,522,-76,333,656,-224,500,84,-200,-1,0
0,80,511,-617,302,-31,-354,-425,556,-32,333,653,-224,500,84,-203,-2,0
0,81,511,-618,306,-27,-352,-424,551,-22,333,652,-232,499,80,-205,-2,0
0,82,509,-621,306,-27,-355,-426,531,-46,333,654,-230,500,80,-202,-2,0
0,83,509,-615,304,-32,-357,-425,527,-54,333,654,-228,500,79,-198,-2,0
0,84,512,-610,310,-34,-356,-423,513,-60,333,651,-231,502,80,-200,-2,0
0,85,512,-613,312,-29,-354,-428,506,-72,333,651,-230,500,79,-200,-2,0
0,86,508,-616,305,-29,-354,-433,524,-59,333,652,-228,497,76,-198,-2,0
0,87,504,-620,307,-33,-354,-433,522,-66,333,651,-229,504,79,-200,-2,0
0,88,506,-619,314,-33,-355,-430,508,-94,333,651,-229,508,80,-199,-2,-1
0,89,511,-611,315,-31,-355,-430,523,-91,333,651,-229,503,74,-195,-2,0
0,90,506,-610,307,-31,-357,-427,539,-59,333,651,-229,501,79,-198,-2,0
0,91,501,-617,304,-30,-361,-421,519,-52,333,651,-229,501,84,-202,-2,0
0,92,508,-617,311,-28,-360,-421,487,-80,333,651,-229,497,84,-202,-2,0
0,93,509,-614,315,-29,-359,-428,499,-92,333,651,-229,494,87,-197,-2,0
0,94,505,-613,309,-32,-357,-432,524,-87,333,651,-229,499,83,-198,-2,0
0,95,508,-616,302,-32,-354,-426,513,-68,333,651,-229,503,74,-199,-1,0
0,96,512,-616,306,-31,-354,-421,501,-39,333,651,-229,501,76,-203,-1,0
0,97,507,-614,312,-32,-354,-424,504,-79,333,652,-229,500,81,-202,-1,0
0,98,508,-616,311,-31,-353,-426,495,-160,333,651,-229,505,80,-198,-1,0
0,99,512,-616,311,-31,-355,-427,485,-151,333,651,-229,504,81,-195,0,-1
0,100,510,-613,314,-32,-352,-428,512,-84,333,655,-229,502,82,-201,0,0
0,101,509,-615,310,-31,-348,-428,509,-100,333,657,-229,504,79,-208,0,-1
0,102,512,-616,307,-29,-355,-427,463,-142,333,652,-229,504,73,-201,0,-1
0,103,511,-612,310,-31,-359,-428,470,-111,333,649,-229,503,71,-196,0,-1
0,104,510,-612,310,-30,-351,-426,513,-70,333,651,-229,503,74,-201,0,-1
0,105,513,-610,310,-26,-348,-422,510,-82,333,652,-229,497,81,-200,0,-1
0,106,510,-610,307,-28,-352,-424,481,-115,333,651,-229,499,93,-196,0,-1
0,107,506,-616,307,-34,-349,-429,474,-120,333,651,-229,506,91,-199,0,-1
0,108,511,-617,310,-33,-345,-423,473,-121,333,651,-229,504,74,-205,0,0
0,109,516,-613,308,-27,-351,-418,475,-123,333,651,-229,500,69,-204,0,0
0,110,512,-615,306,-29,-356,-427,478,-103,333,651,-229,503,81,-201,0,0
0,111,509,-616,310,-33,-354,-431,480,-79,333,651,-229,502,83,-203,0,0
0,112,512,-613,311,-30,-353,-425,493,-76,333,651,-229,499,69,-201,0,-1
0,113,510,-613,312,-28,-358,-427,505,-66,333,651,-229,504,68,-199,0,-1
0,114,509,-614,314,-30,-361,-431,503,-49,333,651,-229,505,78,-202,0,-1
0,115,510,-613,312,-28,-357,-427,496,-75,333,651,-229,500,85,-203,0,-1
0,116,510,-613,309,-27,-354,-426,504,-113,333,651,-229,500,85,-201,-1,-1
0,117,512,-612,306,-32,-356,-428,502,-130,333,651,-229,503,80,-202,-1,-1
0,118,512,-611,305,-32,-356,-427,476,-130,333,651,-229,501,73,-201,-1,-1
0,119,507,-614,308,-28,-354,-427,474,-117,333,651,-229,500,78,-194,-1,-1
0,120,506,-617,310,-28,-352,-430,498,-96,333,651,-229,504,87,-194,-1,0
0,121,506,-617,309,-31,-357,-430,502,-86,333,651,-229,503,81,-200,-1,0
0,122,503,-615,309,-30,-359,-437,493,-94,333,651,-229,500,75,-199,-1,0
1,123,505,-614,312,-29,-356,-439,502,-90,333,651,-229,503,76,-196,-1,0
1,124,512,-612,310,-30,-355,-424,499,-89,333,651,-229,502,74,-199,-1,0
1,125,511,-611,308,-27,-357,-418,484,-99,333,651,-229,501,77,-203,-1,0
1,126,507,-611,308,-27,-356,-427,492,-93,333,651,-229,505,84,-198,-1,0
1,127,513,-613,305,-30,-353,-430,504,-60,333,651,-229,504,80,-195,-1,0
1,128,516,-615,308,-31,-355,-426,498,-38,333,651,-229,501,69,-198,-1,0
1,0,510,-614,315,-31,-359,-425,495,-79,333,651,-229,503,71,-200,-1,-1
1,1,506,-615,313,-27,-353,-426,503,-133,333,652,-229,502,78,-200,-1,-1
1,2,512,-617,309,-26,-348,-426,503,-122,333,651,-230,496,76,-204,-1,-1
1,3,514,-616,314,-31,-352,-425,498,-84,333,651,-232,497,71,-206,-1,-1
1,4,509,-613,314,-33,-357,-425,497,-89,333,653,-231,501,71,-203,-1,-1
1,5,508,-612,307,-27,-356,-427,498,-100,333,653,-230,501,73,-202,-1,-1
1,6,507,-614,309,-29,-359,-428,498,-87,333,650,-230,502,74,-202,-1,0
1,7,504,-613,317,-34,-359,-431,495,-92,333,650,-229,501,79,-198,-1,0
1,8,511,-613,317,-31,-355,-430,501,-89,333,650,-229,502,84,-195,-1,0
1,9,516,-614,309,-31,-356,-426,517,-66,333,649,-229,504,83,-197,-1,0
1,10,505,-613,306,-32,-358,-425,503,-75,333,649,-229,503,82,-200,-1,0
1,11,500,-614,310,-30,-357,-428,475,-106,333,649,-230,503,82,-200,-1,0
1,12,507,-616,309,-28,-354,-431,485,-90,333,650,-233,504,81,-196,-1,0
1,13,512,-615,311,-30,-350,-431,501,-54,333,655,-233,500,81,-197,-1,0
1,14,512,-613,316,-31,-353,-427,477,-85,333,656,-228,499,85,-203,-1,0
1,15,510,-613,317,-29,-360,-423,459,-128,333,652,-226,503,83,-201,-1,0
1,16,508,-616,312,-30,-354,-431,488,-91,333,652,-229,500,80,-197,-1,0
1,17,512,-617,309,-31,-347,-438,517,-49,333,653,-232,494,83,-199,-1,0
1,18,514,-616,312,-31,-351,-432,505,-82,333,652,-229,495,84,-206,-1,0
1,19,507,-616,314,-29,-356,-429,488,-103,333,652,-228,497,74,-206,-1,0
1,20,506,-617,313,-30,-356,-433,499,-87,333,652,-230,499,68,-202,-1,0
1,21,510,-618,312,-29,-356,-429,503,-93,333,650,-229,503,80,-201,0,0
1,22,507,-617,311,-27,-356,-424,476,-109,333,650,-228,507,87,-200,0,0
1,23,509,-616,310,-28,-353,-430,456,-122,333,652,-229,504,79,-202,-1,0
1,24,516,-617,312,-31,-354,-430,484,-101,333,651,-228,500,77,-202,0,0
1,25,514,-616,313,-31,-360,-421,507,-56,333,652,-227,500,76,-201,-1,0
1,26,510,-613,311,-29,-362,-419,479,-74,333,655,-230,500,75,-202,0,0
1,27,514,-612,309,-28,-353,-424,472,-115,333,655,-231,500,78,-203,0,0
1,28,510,-615,311,-29,-353,-424,506,-105,333,651,-229,502,82,-199,0,0
1,29,506,-615,312,-30,-361,-427,501,-99,333,649,-230,502,78,-196,0,0
1,30,514,-612,310,-32,-358,-436,456,-129,333,649,-231,502,77,-201,0,0
1,31,512,-611,312,-29,-353,-433,455,-124,333,649,-231,505,79,-202,0,0
1,32,500,-612,313,-25,-356,-423,484,-97,333,652,-231,506,83,-199,0,0
1,33,504,-615,307,-28,-359,-423,488,-88,333,657,-231,499,84,-198,0,0
1,34,510,-618,306,-31,-354,-432,470,-88,333,654,-231,497,78,-197,0,0
1,35,508,-615,313,-29,-355,-434,463,-105,333,649,-231,502,73,-197,0,0
1,36,508,-612,312,-31,-357,-431,481,-106,333,649,-231,502,78,-201,-1,0
1,37,512,-615,308,-34,-351,-428,492,-89,333,649,-231,499,84,-205,0,0
1,38,513,-617,313,-32,-350,-429,476,-109,333,649,-231,501,80,-199,0,0
1,39,511,-615,312,-29,-358,-430,464,-134,333,649,-231,502,76,-198,0,0
1,40,509,-611,304,-28,-360,-427,490,-87,333,648,-231,502,83,-200,0,0
1,41,510,-613,304,-26,-356,-428,504,-58,333,651,-231,503,86,-198,0,0
1,42,514,-615,308,-30,-358,-427,477,-117,333,655,-231,505,81,-198,0,0
1,43,513,-612,307,-31,-358,-426,463,-134,333,653,-231,502,80,-202,0,0
1,44,508,-613,306,-29,-354,-429,474,-94,333,653,-231,500,82,-199,-1,0
1,45,505,-616,308,-31,-356,-428,484,-91,333,655,-231,500,74,-195,-1,0
1,46,508,-615,308,-31,-359,-424,499,-82,333,653,-231,505,70,-200,-1,0
1,47,513,-614,311,-30,-353,-423,508,-62,333,651,-231,508,78,-205,-1,0
1,48,511,-615,314,-32,-350,-425,479,-77,333,654,-231,502,87,-201,-1,0
1,49,510,-615,310,-31,-358,-428,473,-78,333,656,-231,500,83,-199,-1,0
1,50,511,-615,311,-26,-361,-427,505,-64,333,654,-231,504,82,-201,-1,0
1,51,508,-614,313,-26,-352,-426,505,-87,332,656,-231,503,82,-200,-1,0
1,52,508,-614,307,-30,-352,-428,472,-125,334,654,-231,500,79,-197,-1,0
1,53,509,-617,305,-32,-359,-432,465,-140,332,649,-231,505,79,-199,-1,0
1,54,506,-615,311,-32,-354,-434,482,-130,331,650,-231,506,81,-199,-1,0
1,55,506,-612,313,-30,-352,-431,484,-104,340,654,-231,502,81,-196,-1,0
1,56,510,-616,308,-30,-358,-427,474,-90,343,652,-231,500,78,-199,-1,0
1,57,511,-615,308,-31,-358,-427,474,-96,335,648,-231,497,77,-202,-1,0
1,58,511,-607,312,-29,-354,-429,485,-98,332,649,-231,498,79,-195,-1,0
1,59,509,-611,315,-29,-354,-428,480,-111,334,650,-231,501,80,-193,-1,0
1,60,506,-619,311,-31,-357,-426,468,-118,332,649,-231,500,76,-200,-1,0
1,61,508,-615,310,-32,-357,-427,476,-96,333,649,-231,500,71,-199,-1,0
1,62,512,-609,309,-31,-358,-432,481,-86,336,649,-231,501,75,-193,-1,0
1,63,511,-611,306,-29,-354,-433,471,-111,332,649,-231,503,83,-197,-1,0
1,64,507,-615,310,-29,-355,-431,468,-134,332,650,-231,503,81,-203,-1,0
1,65,505,-611,314,-33,-356,-430,473,-129,333,649,-231,501,78,-202,-1,0
1,66,506,-610,308,-33,-354,-428,468,-121,333,649,-231,502,84,-197,-1,0
1,67,511,-613,306,-28,-354,-425,467,-122,333,652,-231,501,85,-196,-1,0
1,68,515,-616,312,-29,-356,-428,477,-119,333,654,-231,499,82,-197,-1,0
