11056,forward
14059,forward
17062,stop
20064,forward
23067,stop
26070,stop
29073,left
32075,stop
35078,right
38081,stop
41083,left
44086,left
47089,forward
50092,left
53094,forward
56097,right
59100,right
62103,right
65105,left
68108,right
