11010,forward
14013,right
17016,forward
20019,right
23021,stop
26024,left
29027,stop
32030,forward
35032,forward
38034,left
41038,left
44040,stop
47043,right
50045,left
53048,stop
56050,forward
59053,stop
62056,left
65059,right
68061,right
