11009,right
14012,left
17015,forward
20017,forward
23020,stop
26023,forward
29026,left
32028,forward
35031,stop
38034,right
41037,right
44039,stop
47042,left
50045,stop
53048,forward
56050,left
59053,left
62056,right
65059,stop
68061,right
