11057,stop
14060,right
17063,stop
20066,stop
23068,forward
26071,right
29074,right
32077,forward
35079,stop
38082,right
41085,stop
44087,left
47090,right
50093,forward
53096,forward
56098,forward
59101,left
62104,left
65107,left
68109,left
