11290,stop
14293,right
17296,stop
20299,forward
23301,left
26304,stop
29307,forward
32310,left
35312,right
38315,left
41318,forward
44321,forward
47323,stop
50326,left
53329,left
56332,right
59334,forward
62337,right
65340,right
68342,stop
