11056,left
14059,right
17061,right
20064,left
23067,forward
26070,forward
29072,stop
32075,stop
35078,stop
38080,stop
41083,forward
44086,right
47089,left
50091,left
53094,forward
56097,stop
59100,left
62102,right
65105,forward
68108,right
