11009,left
14012,forward
17014,right
20017,stop
23020,right
26023,stop
29025,stop
32028,left
35031,right
38034,right
41036,stop
44039,left
47042,forward
50044,forward
53047,forward
56050,forward
59052,stop
62055,left
65058,right
68061,left
