11071,left
14074,forward
17077,forward
20080,forward
23082,left
26085,right
29088,forward
32091,stop
35093,forward
38096,right
41099,right
44102,stop
47104,left
50107,right
53110,left
56113,left
59115,stop
62118,right
65121,stop
68123,stop
