11017,forward
14020,forward
17023,forward
20025,right
23028,right
26031,right
29034,left
32036,right
35039,forward
38042,right
41045,left
44047,left
47050,left
50053,left
53056,stop
56058,stop
59061,forward
62064,stop
65067,stop
68069,stop
