11009,stop
14012,stop
17015,forward
20018,stop
23020,forward
26023,forward
29026,stop
32028,forward
35031,forward
38034,right
41037,right
44039,right
47042,right
50045,right
53048,left
56050,left
59053,stop
62056,left
65059,left
68061,left
