11103,left
14106,left
17109,stop
20112,stop
23114,forward
26117,left
29120,left
32123,right
35125,forward
38128,stop
41131,right
44133,forward
47136,stop
50139,right
53142,right
56144,right
59147,left
62150,forward
65153,forward
68155,stop
