11024,left
14027,right
17030,right
20033,stop
23035,left
26038,stop
29041,forward
32043,right
35046,forward
38049,left
41052,forward
44054,stop
47057,right
50060,right
53063,left
56065,forward
59068,forward
62071,stop
65074,stop
68076,left
