11010,left
14013,right
17016,forward
20018,forward
23021,stop
26023,right
29026,right
32029,stop
35031,forward
38034,left
41037,stop
44039,left
47042,forward
50045,forward
53048,left
56050,left
59053,right
62056,right
65105,stop
68108,stop
