11010,stop
14013,left
17016,left
20018,right
23021,forward
26024,forward
29027,forward
32029,stop
35032,right
38035,left
41037,forward
44040,left
47043,forward
50045,stop
53047,left
56050,stop
59053,right
62056,stop
65058,right
68061,right
