11056,forward
14060,left
17062,right
20065,forward
23068,forward
26070,right
29073,left
32075,forward
35078,right
38080,forward
41083,right
44086,stop
47089,right
50091,stop
53094,stop
56097,left
59100,stop
62102,stop
65105,left
68108,left
