11009,stop
14011,forward
17014,forward
20017,left
23019,forward
26022,left
29025,stop
32028,left
35030,right
38033,stop
41036,stop
44039,right
47041,right
50044,forward
53047,stop
56050,forward
59052,right
62055,right
65058,left
68061,left
