11009,stop
14012,right
17015,left
20017,right
23020,right
26023,forward
29026,forward
32028,left
35031,right
38034,right
41036,stop
44039,forward
47042,forward
50045,forward
53047,left
56050,stop
59053,left
62056,left
65058,stop
68061,stop
