11022,forward
14026,stop
17027,left
20030,stop
23033,forward
26036,left
29038,right
32041,stop
35044,stop
38047,stop
41049,right
44052,right
47055,left
50058,right
53060,right
56063,forward
59066,left
62068,left
65071,forward
68074,forward
