11072,right
14075,forward
17078,stop
20081,left
23083,stop
26086,right
29089,forward
32091,stop
35094,stop
38097,left
41100,right
44103,left
47105,left
50108,stop
53111,right
56113,left
59163,right
62166,forward
65169,forward
68172,forward
