11057,forward
14059,stop
17062,right
20065,left
23068,forward
26070,left
29073,stop
32076,right
35078,right
38081,forward
41084,right
44087,stop
47089,right
50091,stop
53095,forward
56097,forward
59099,left
62102,stop
65105,left
68108,left
