11009,right
14012,stop
17015,forward
20017,forward
23020,right
26070,stop
29073,right
32075,forward
35078,stop
38081,left
41084,stop
44086,stop
47089,forward
50092,right
53095,forward
56097,left
59100,right
62103,left
65105,left
68108,left
