11088,stop
14091,left
17093,left
20096,forward
23099,left
26101,left
29104,forward
32106,stop
35109,forward
38111,right
41114,right
44117,right
47120,left
50122,right
53125,forward
56128,forward
59131,right
62133,stop
65136,stop
68139,stop
