11010,right
14013,right
17016,left
20019,stop
23021,forward
26024,stop
29027,forward
32030,right
35031,forward
38035,stop
41037,stop
44040,right
47042,left
50045,left
53048,forward
56050,stop
59053,left
62056,left
65059,forward
68061,right
