10977,left
13979,forward
16982,forward
19984,forward
22987,left
25990,left
28993,left
31995,left
34998,stop
38001,stop
41004,forward
44006,stop
47009,right
50012,right
53014,forward
56017,stop
59020,stop
62023,right
65025,right
68028,right
