6005,forward
10009,stop
14013,forward
18016,right
22020,right
26024,right
30027,left
34031,stop
38034,stop
42038,right
46042,forward
50044,left
54048,right
58052,stop
62055,stop
66059,forward
70063,left
74066,forward
78070,left
82074,left
