6005,left
10009,stop
14012,left
18016,forward
22020,left
26024,forward
30027,right
34031,right
38035,forward
42038,forward
46042,stop
50046,stop
54049,right
58053,right
62057,stop
66076,right
70080,left
74084,left
78087,stop
82091,forward
